ID,Turn,Speaker,Sentence,Tag,StudentTag,Transcript
5289,54,S,Sure Sham warm,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5290,55,T,Maya what did you write,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5291,55,T,Whats your thoughts,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5292,55,T,Hey so you think its gonna get wider,1,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5293,55,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5294,55,T,Did anybody agree with Maya,2,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5295,56,S,I agree,NA,1,TalkBack.Year1.Carroll.Spring.013020.xlsx
5296,57,T,Anybody have something different,2,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5297,57,T,Grayson what do you think,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5298,58,S,Actually I said I agree with Maya,NA,1,TalkBack.Year1.Carroll.Spring.013020.xlsx
5299,59,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5300,59,T,Ruby what did you say,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5301,60,S,I say that it moves far to the right all the way to 104 and 100 because zero times two first of all is zero but five times two which is the second coordinate on the xaxis five times two is 10,NA,4,TalkBack.Year1.Carroll.Spring.013020.xlsx
5302,60,S,Well move farther to the right,NA,4,TalkBack.Year1.Carroll.Spring.013020.xlsx
5303,61,T,Are you agreeing with Maya,2,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5304,62,S,I am,NA,1,TalkBack.Year1.Carroll.Spring.013020.xlsx
5365,93,T,Were doubling this first numbers and then these stay the same,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5366,94,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5367,94,T,The rule was to double the first coordinates,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5368,94,T,0 x 2 is,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5369,95,S,Two,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5370,96,T,No,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5371,97,T,This one,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5372,97,T,1 x 2 is 2,4,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5373,98,S,Its two numbers,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5374,98,S,Its two zeros,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5375,99,T,No,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5376,99,T,We put the same here,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5377,99,T,You didnt do it,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5378,100,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5379,100,T,Who feels confident that they have all the points so everyone can check,1,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5380,100,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5381,100,T,Cora we havent heard from you,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5382,100,T,Lets hear yours,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5383,100,T,Wait,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5384,100,T,Before she says I might want you to check yours to see,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5385,100,T,If you agree give the the agree sign,2,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5386,101,S,00 24 104 100 00,NA,4,TalkBack.Year1.Carroll.Spring.013020.xlsx
5400,108,S,Zero,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5401,109,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5402,109,T,When youre plotting a point,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5403,110,S,Sorry,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5404,110,S,You do the X first she walked over and then you find the plotter,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5405,111,T,Then you find my plotter,4,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5406,111,T,You do X first and then Y and youve bought your point,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5407,111,T,You dont make lines,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5408,111,T,Some people Ive noticed they walked over they draw a line up,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5409,111,T,Those lines are going to cause you not to have the correct shape,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5410,111,T,You walk over then you climb up and you just put one point,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5411,112,S,You put one point,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5412,112,S,Basically if you feel the  paint the house,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5413,112,S,So you walked over to where you need,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5414,112,S,You walk up and then you put a splatter paint,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5415,113,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5416,113,T,If you make trapezoid okay I want to see the points,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5417,113,T,You make this trapezoid is it going to be the same as her last trapezoid,1,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5418,114,S,No,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5419,115,S,No,NA,1,TalkBack.Year1.Carroll.Spring.013020.xlsx
5420,116,T,No,3,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5421,116,T,Whats going to happen to it,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5422,117,S,Its going to be wider,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5423,118,T,Alice,1,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5424,119,S,It doubles the size,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5425,120,T,It doubled the size,4,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5426,120,T,Whats it going to be,5,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5427,121,S,Wider,NA,3,TalkBack.Year1.Carroll.Spring.013020.xlsx
5428,122,T,Wider,3,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5429,122,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5440,125,T,Number four sorry,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5441,126,S,Does the new trapezoid drop the way that you expected,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5442,126,S,Why or why not,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5443,127,S,You know you want it to,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5444,128,S,Be specific about how it changed,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5445,129,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5446,129,T,Write your thinking use as Josiah as many math vocabulary words as you can,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5447,130,S,Ms Carroll how many kids do we have in the class total,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5448,131,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5449,132,T,nan,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5450,133,S,Theres this one thing in Rubys club and its like 10,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5451,133,S,I dont get it,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5452,134,S,What is it,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5453,135,S,Its like an organizer and it has different colors so we could write our numbers on it and then put our snacks in the drawers so that nobody else takes them and then they can put them in like one of the corners,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5454,135,S,We wont have them tempting on our desk or over there when they get stored over there so well just have them away from us,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5455,136,T,Good thinking,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5456,137,S,My dad wanted to buy it for the house but Im like we have six of those,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5457,138,S,Wait you have one of them every week,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5458,138,S,We have a bunch of them,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5459,139,S,Shes the only one who eating her snacks,NA,0,TalkBack.Year1.Carroll.Spring.013020.xlsx
5460,140,T,Tell me why,6,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5461,140,T,Make sure that youre telling me why use some math vocabulary in your,0,NA,TalkBack.Year1.Carroll.Spring.013020.xlsx
5711,60,S,Two,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5712,61,S,Three,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5713,62,S,Four,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5714,63,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5715,64,S,Six,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5716,65,S,Seven,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5717,66,S,Eight,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5718,67,S,Nine,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5719,68,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5720,69,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5721,70,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5722,71,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5723,72,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5724,73,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5725,74,S,No or yes,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5726,75,T,No youre 16 because she said buzz for 15,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5727,76,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5728,77,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5729,78,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5730,79,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5731,80,T,Buzz,3,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5732,81,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5733,82,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5734,83,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5735,84,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5736,85,T,Buzz,3,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5737,86,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5761,103,T,Buzz bizz,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5762,104,S,Six,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5763,105,S,Seven,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5764,106,S,Eight,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5765,107,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5766,108,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5767,109,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5768,110,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5769,111,S,This is harder,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5770,112,T,Its a buzz because 3 goes into 12 right,1,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5771,113,S,I know,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5772,114,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5773,115,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5774,116,S,Bizz 15,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5775,117,T,What should 15 be friends,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5776,118,S,Bizz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5777,119,S,Bizz,NA,1,TalkBack.Year1.Carroll.Spring.021020.xlsx
5778,120,S,Oh,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5779,121,T,Bizz,1,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5780,122,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5781,123,T,Buzz because 3 and 5 go into 15 so bizz buzz,4,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5782,123,T,16  buzz,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5783,123,T,Jackson do I need to move you,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5784,123,T,You should be turning around watching,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5785,123,T,Jackson come over here I want you paying attention,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5786,123,T,What are we on,1,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5787,123,T,nan,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5788,123,T,Do I need to move anybody else,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5789,124,S,No,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5790,125,S,Its bizz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5791,126,T,Oh no its buzz,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5792,126,T,No hes 24,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5793,127,S,Oh,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5794,128,T,Put that away,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5795,129,S,Hes busy,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5796,130,T,Put it away,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5797,130,T,24 is what friends,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5798,131,S,Bizz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5799,132,T,No its buzz because three goes into it,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5800,132,T,25 would be,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5801,133,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5802,133,S,Bizz,NA,1,TalkBack.Year1.Carroll.Spring.021020.xlsx
5803,134,T,Bizz,3,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5804,134,T,What can go into 27,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5817,144,S,Bizz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5818,145,S,Buzz buzz,NA,1,TalkBack.Year1.Carroll.Spring.021020.xlsx
5819,146,T,Bizz buzz,4,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5820,147,S,Both of those,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5821,148,T,Both of those go in,4,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5822,149,S,I said bizz buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5823,150,T,Were going to stop at 30 even though I said 60,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5824,150,T,I want you to stand up and play,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5825,150,T,Stand up,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5826,151,S,Wait what,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5827,152,S,Are we playing with our teams,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5828,153,T,Yes play with your time,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5829,154,T,Whos the leader,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5830,154,S,I will,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5831,155,T,Whats the buzz number,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5832,155,T,Just pick three or nine,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5833,156,S,Nine,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5834,157,T,Okay,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5835,158,S,Were going to end at 81,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5836,159,T,Were not on that,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5837,159,T,End at 81,3,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5838,159,T,Start,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5911,219,S,Buzz,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5912,220,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5913,221,S,nan,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5914,222,S,How high are we going,NA,2,TalkBack.Year1.Carroll.Spring.021020.xlsx
5915,223,S,To 60,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5916,224,T,Go ahead and have a seat,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5917,225,S,We all lost,NA,0,TalkBack.Year1.Carroll.Spring.021020.xlsx
5918,226,T,at your table,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5919,227,T,Eagle highfive,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5920,227,T,Once eagle highfives twice,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5921,227,T,Last time eagle highfive,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5922,227,T,Thank you,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5923,227,T,I should have everybodys attention,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5924,227,T,Yes Sofia,1,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5925,228,T,Shes the T,0,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5926,228,T,The thing that I want to ask you is how did you figure out the multiples,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5927,228,T,When you played the buzz game how did you figure out the multiples,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5928,228,T,Ethan,1,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5929,229,S,Me and our team we did fives and we were trying to go up to 60,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5930,229,S,It waseasy because all youve got to do is count by five,NA,3,TalkBack.Year1.Carroll.Spring.021020.xlsx
5931,230,T,Every fifth one was a multiple,4,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
5932,230,T,Jared howd you do it,5,NA,TalkBack.Year1.Carroll.Spring.021020.xlsx
6151,21,T,Its getting passed out so everybody in the team can look at it while I read it,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6152,21,T,Okay everybody has one in front of them,1,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6153,21,T,All right so it says a baker has 35 pounds of sugar to split equally amongst 6 containers,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6154,21,T,How much sugar will go into each container,5,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6155,21,T,His containers only hold six pounds,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6156,21,T,Will the containers be able to hold the sugar,1,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6157,21,S,Wait what did you say we had to discuss,NA,1,TalkBack.Year1.Carroll.Spring.021920.xlsx
6158,22,T,Youre finding out some math vocabulary that would be good for this specific problem,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6159,22,T,Okay go ahead and talk as a team,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6160,23,T,Okay Mason whats one of the words that your team came up with,5,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6161,24,S,Division,NA,3,TalkBack.Year1.Carroll.Spring.021920.xlsx
6162,25,T,This problem theres going to be some division so we may want to use the math term division,4,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6163,25,T,All right,0,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6164,26,S,Shes not in,NA,0,TalkBack.Year1.Carroll.Spring.021920.xlsx
6165,27,T,Lucas,1,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6166,28,S,My team we thought up several,NA,3,TalkBack.Year1.Carroll.Spring.021920.xlsx
6167,29,T,The word several,1,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6168,30,S,Several of or how many more,NA,3,TalkBack.Year1.Carroll.Spring.021920.xlsx
6169,31,T,Okay Amelia,1,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6170,32,S,Oh come on,NA,0,TalkBack.Year1.Carroll.Spring.021920.xlsx
6171,33,T,How many more,3,NA,TalkBack.Year1.Carroll.Spring.021920.xlsx
6172,34,S,It never picks me and now it just,NA,0,TalkBack.Year1.Carroll.Spring.021920.xlsx
6308,3,T,Okay we did that yesterday,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6309,3,T,Shade the parts of the square for each fraction and show the part that is shaded by both fractions and write a number sentence that shows the area model,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6310,4,S,So basically what we did yesterday,NA,3,TalkBack.Year1.Carroll.Spring.030320.xlsx
6311,5,T,It is similar we may have to look at some tips,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6312,5,T,Oh whoops or a nine,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6313,5,T,That was yesterdays,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6314,6,S,How did,NA,0,TalkBack.Year1.Carroll.Spring.030320.xlsx
6315,7,S,Yes we did 57 so,NA,3,TalkBack.Year1.Carroll.Spring.030320.xlsx
6316,8,T,Yes thats right,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6317,8,T,23 of 23 So if we were to do that like we did yesterday so lets just draw,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6318,8,T,Ill have somebody come up,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6319,8,T,We need two different colors,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6320,8,T,Lets start with just a black box,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6321,8,T,Somebody come and show me 23,5,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6322,8,T,Laim,1,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6323,9,S,Do you want me to,NA,0,TalkBack.Year1.Carroll.Spring.030320.xlsx
6324,10,T,No I just want you to do 23 so you are just drawing one of them,5,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6325,10,T,So Laim is deciding to do his vertically,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
6326,10,T,Emma are you paying attention do I need to move you two so youre not so close,0,NA,TalkBack.Year1.Carroll.Spring.030320.xlsx
