ID,Transcript,Turn,Speaker,Sentence,TalkMove_truth
3454,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,Now heres what I want you to do,
3455,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,With you two,
3456,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,You two,
3457,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,These two,
3458,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,Aria and Chloe Anne and Max Sawyer and Asher Rose and Victoria Alexandra and Daniel Carson and Zach,
3459,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,Youre going to write down one and then youre going to give it to your partner,
3460,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,Youre going to make sure you both have the same answer,
3461,TalkBack.Year1.Carroll.Fall.121019.xlsx,159,T,Okay for example,
3463,TalkBack.Year1.Carroll.Fall.121019.xlsx,160,T,Well you each are gonna do one,
3464,TalkBack.Year1.Carroll.Fall.121019.xlsx,160,T,If I write down a number and then I tell it to Zach,
3465,TalkBack.Year1.Carroll.Fall.121019.xlsx,160,T,Its on my paper,
3466,TalkBack.Year1.Carroll.Fall.121019.xlsx,160,T,Then hes going to write it on his paper,
3467,TalkBack.Year1.Carroll.Fall.121019.xlsx,160,T,Then lets have the person whose birthday is closest to today,
3468,TalkBack.Year1.Carroll.Fall.121019.xlsx,161,T,Then switch and then the other person goes first,
3469,TalkBack.Year1.Carroll.Fall.121019.xlsx,161,T,You should have two each,
3470,TalkBack.Year1.Carroll.Fall.121019.xlsx,161,T,Go,
3471,TalkBack.Year1.Carroll.Fall.121019.xlsx,162,T,Sawyer when is your birthday,
3472,TalkBack.Year1.Carroll.Fall.121019.xlsx,162,T,Whens your birthday,
3474,TalkBack.Year1.Carroll.Fall.121019.xlsx,164,T,April,
3475,TalkBack.Year1.Carroll.Fall.121019.xlsx,164,T,April,
3476,TalkBack.Year1.Carroll.Fall.121019.xlsx,164,T,Aprils first,
3477,TalkBack.Year1.Carroll.Fall.121019.xlsx,165,T,Okay this groups already done with one,
3478,TalkBack.Year1.Carroll.Fall.121019.xlsx,166,T,You should have two,
3479,TalkBack.Year1.Carroll.Fall.121019.xlsx,167,T,Okay on your slate,
3480,TalkBack.Year1.Carroll.Fall.121019.xlsx,168,T,Okay,
3481,TalkBack.Year1.Carroll.Fall.121019.xlsx,168,T,When youre done get your slate and your marker because were going to write these decimals as fractions,
3482,TalkBack.Year1.Carroll.Fall.121019.xlsx,169,T,Good job,
3483,TalkBack.Year1.Carroll.Fall.121019.xlsx,170,T,Okay heres the first one,
3484,TalkBack.Year1.Carroll.Fall.121019.xlsx,170,T,Shh,
3485,TalkBack.Year1.Carroll.Fall.121019.xlsx,170,T,Hey listen,
3486,TalkBack.Year1.Carroll.Fall.121019.xlsx,170,T,Heres the first one,
3487,TalkBack.Year1.Carroll.Fall.121019.xlsx,170,T,Youre going to write this the threetenths as a fraction on your slate,
3488,TalkBack.Year1.Carroll.Fall.121019.xlsx,172,T,Threetenths,
3489,TalkBack.Year1.Carroll.Fall.121019.xlsx,172,T,We dont have much,
3490,TalkBack.Year1.Carroll.Fall.121019.xlsx,173,T,You got it,
3492,TalkBack.Year1.Carroll.Fall.121019.xlsx,175,T,Got it,
3494,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,Fraction,
3495,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,Got it,
3496,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,Once you have it  once I say yes,
3497,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,I cant see that Sawyer,
3498,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,Got it got it got it,
3499,TalkBack.Year1.Carroll.Fall.121019.xlsx,177,T,Okay next one,
3500,TalkBack.Year1.Carroll.Fall.121019.xlsx,178,T,0082,
3502,TalkBack.Year1.Carroll.Fall.121019.xlsx,180,T,N 082,
3505,TalkBack.Year1.Carroll.Fall.121019.xlsx,183,T,Got it got it got it,
3507,TalkBack.Year1.Carroll.Fall.121019.xlsx,185,T,Got it got it,
3508,TalkBack.Year1.Carroll.Fall.121019.xlsx,186,T,As a fraction,
3509,TalkBack.Year1.Carroll.Fall.121019.xlsx,187,T,Got it,
3510,TalkBack.Year1.Carroll.Fall.121019.xlsx,187,T,Got it,
3511,TalkBack.Year1.Carroll.Fall.121019.xlsx,187,T,Got it got it got it,
3512,TalkBack.Year1.Carroll.Fall.121019.xlsx,187,T,Got it Max,
3513,TalkBack.Year1.Carroll.Fall.121019.xlsx,187,T,Okay next one,
3515,TalkBack.Year1.Carroll.Fall.121019.xlsx,189,T,0914,
3516,TalkBack.Year1.Carroll.Fall.121019.xlsx,190,T,0914,
3517,TalkBack.Year1.Carroll.Fall.121019.xlsx,190,T,0914,
3520,TalkBack.Year1.Carroll.Fall.121019.xlsx,193,T,No,
3521,TalkBack.Year1.Carroll.Fall.121019.xlsx,193,T,Hes not right,
3522,TalkBack.Year1.Carroll.Fall.121019.xlsx,193,T,Thats right,
3523,TalkBack.Year1.Carroll.Fall.121019.xlsx,194,T,Okay next,
3524,TalkBack.Year1.Carroll.Fall.121019.xlsx,195,T,Okay this one,
3525,TalkBack.Year1.Carroll.Fall.121019.xlsx,195,T,This has a whole number,
3526,TalkBack.Year1.Carroll.Fall.121019.xlsx,195,T,This is going to be a mixed number,
3527,TalkBack.Year1.Carroll.Fall.121019.xlsx,195,T,586,
3528,TalkBack.Year1.Carroll.Fall.121019.xlsx,196,T,Ms Carroll,
3529,TalkBack.Year1.Carroll.Fall.121019.xlsx,197,T,Yes,
3530,TalkBack.Year1.Carroll.Fall.121019.xlsx,197,T,Yes yes,
3531,TalkBack.Year1.Carroll.Fall.121019.xlsx,197,T,No decimal,
3533,TalkBack.Year1.Carroll.Fall.121019.xlsx,199,T,No,
3534,TalkBack.Year1.Carroll.Fall.121019.xlsx,200,T,Teacher,
3538,TalkBack.Year1.Carroll.Fall.121019.xlsx,203,T,Sit down Rose,
3539,TalkBack.Year1.Carroll.Fall.121019.xlsx,203,T,You have,
3540,TalkBack.Year1.Carroll.Fall.121019.xlsx,203,T,This is your fraction,
3541,TalkBack.Year1.Carroll.Fall.121019.xlsx,204,T,Okay one more,
3542,TalkBack.Year1.Carroll.Fall.121019.xlsx,204,T,Shh,
3543,TalkBack.Year1.Carroll.Fall.121019.xlsx,204,T,One more,
3544,TalkBack.Year1.Carroll.Fall.121019.xlsx,204,T,206,
3549,TalkBack.Year1.Carroll.Fall.121019.xlsx,208,T,Shh,
3550,TalkBack.Year1.Carroll.Fall.121019.xlsx,209,T,Okay,
3551,TalkBack.Year1.Carroll.Fall.121019.xlsx,209,T,Give me Shh,
3552,TalkBack.Year1.Carroll.Fall.121019.xlsx,209,T,Emerson will you push the red button,
3554,TalkBack.Year1.Carroll.Fall.121119.xlsx,1,T,Okay,
3555,TalkBack.Year1.Carroll.Fall.121119.xlsx,1,T,Yesterday I didnt have this plugged in,
3556,TalkBack.Year1.Carroll.Fall.121119.xlsx,1,T,Now we have that plugged in,
3557,TalkBack.Year1.Carroll.Fall.121119.xlsx,1,T,All right,
3559,TalkBack.Year1.Carroll.Fall.121119.xlsx,3,T,Here is how this is going to work,
3560,TalkBack.Year1.Carroll.Fall.121119.xlsx,3,T,You will have a problem and then therell be the time,
3561,TalkBack.Year1.Carroll.Fall.121119.xlsx,3,T,You want to make sure that you have enough time to teach everybody in the group because you dont know who is going to get called to actually have to come up here and do the problem,
3562,TalkBack.Year1.Carroll.Fall.121119.xlsx,3,T,The first one is 517  85,
3563,TalkBack.Year1.Carroll.Fall.121119.xlsx,3,T,You can talk in your teams,Keeping Everyone Together
3567,TalkBack.Year1.Carroll.Fall.121119.xlsx,5,T,Now and dont come to me with your answer yet because you dont know whos going to be Oh pick your first captain too,
3586,TalkBack.Year1.Carroll.Fall.121119.xlsx,20,T,Okay,
3587,TalkBack.Year1.Carroll.Fall.121119.xlsx,20,T,You have two minutes to make sure everybody in your team knows how to do it,
3599,TalkBack.Year1.Carroll.Fall.121119.xlsx,31,T,Hey you have 45 seconds,
3600,TalkBack.Year1.Carroll.Fall.121119.xlsx,32,T,You see thats recording us,
3601,TalkBack.Year1.Carroll.Fall.121119.xlsx,33,T,All right,
3602,TalkBack.Year1.Carroll.Fall.121119.xlsx,33,T,Voices off,
3603,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Voices off,
3604,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Thank you Noah,
3605,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Captains please stand up,Keeping Everyone Together
3606,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Im going to see if you  your first point,
3607,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Show me your answer,
3608,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Zach can I see your answer,
3609,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Okay,
3610,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Claire,Keeping Everyone Together
3611,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Okay,
3612,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Okay,
3613,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Okay,
3614,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Ava you have a chance to earn Here is my own saying,
3615,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,You may not get mad at somebody if they do it wrong because the only people you can be mad at is the team,
3616,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Because I said as a team you need to make sure everybody in the group knows how to do it,
3617,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,All right,
3618,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Okay,
3619,TalkBack.Year1.Carroll.Fall.121119.xlsx,34,T,Ava come up here and do the problem,Pressing for Accuracy
3620,TalkBack.Year1.Carroll.Fall.121119.xlsx,35,T,Okay,
3621,TalkBack.Year1.Carroll.Fall.121119.xlsx,35,T,Would you want to try No,
3622,TalkBack.Year1.Carroll.Fall.121119.xlsx,35,T,Only Ava can,
3624,TalkBack.Year1.Carroll.Fall.121119.xlsx,37,T,I dont want the answer I want to see how you do it,
3625,TalkBack.Year1.Carroll.Fall.121119.xlsx,37,T,Do you want to do it this way or do you want to do it lattice,Keeping Everyone Together
3627,TalkBack.Year1.Carroll.Fall.121119.xlsx,39,T,Do you want to try if its for two points for your team,Keeping Everyone Together
3628,TalkBack.Year1.Carroll.Fall.121119.xlsx,39,T,Okay,
3629,TalkBack.Year1.Carroll.Fall.121119.xlsx,39,T,Give it a try,
3630,TalkBack.Year1.Carroll.Fall.121119.xlsx,40,T,See this is why its important to take on that coaching role,
3631,TalkBack.Year1.Carroll.Fall.121119.xlsx,40,T,It doesnt really matter if you know how to do it because you dont know in your team whos going to get called,
3632,TalkBack.Year1.Carroll.Fall.121119.xlsx,40,T,I dont know either,
3633,TalkBack.Year1.Carroll.Fall.121119.xlsx,40,T,Hunter is picking,
3637,TalkBack.Year1.Carroll.Fall.121119.xlsx,43,T,So what is the first,Pressing for Accuracy
3639,TalkBack.Year1.Carroll.Fall.121119.xlsx,45,T,Its 40,
3649,TalkBack.Year1.Carroll.Fall.121119.xlsx,48,T,No,
3650,TalkBack.Year1.Carroll.Fall.121119.xlsx,48,T,Thats why you were,
3651,TalkBack.Year1.Carroll.Fall.121119.xlsx,49,T,Okay,
3653,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,Okay,
3654,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,Good try,
3655,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,Youve got to do a good point,
3656,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,Thats not the right answer,
3657,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,Can I have your Anne,
3658,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,You have a chance to steal,
3659,TalkBack.Year1.Carroll.Fall.121119.xlsx,51,T,So if you want to,
3660,TalkBack.Year1.Carroll.Fall.121119.xlsx,52,T,Okay,
3661,TalkBack.Year1.Carroll.Fall.121119.xlsx,52,T,While Anne is doing this problem the next problem is Ill write it down,
3662,TalkBack.Year1.Carroll.Fall.121119.xlsx,53,T,Okay timer already started,
3663,TalkBack.Year1.Carroll.Fall.121119.xlsx,53,T,Heres problem two,
3664,TalkBack.Year1.Carroll.Fall.121119.xlsx,54,T,Yes we need a new captain please pick a new captain,
3666,TalkBack.Year1.Carroll.Fall.121119.xlsx,56,T,Three nine five one,
3667,TalkBack.Year1.Carroll.Fall.121119.xlsx,57,T,Ill solve this,
3668,TalkBack.Year1.Carroll.Fall.121119.xlsx,57,T,Okay Anne earned two points for her team,
3670,TalkBack.Year1.Carroll.Fall.121119.xlsx,59,T,Team three right now is in the lead,
3671,TalkBack.Year1.Carroll.Fall.121119.xlsx,60,T,division,
3672,TalkBack.Year1.Carroll.Fall.121119.xlsx,61,T,You have 30 seconds,
3673,TalkBack.Year1.Carroll.Fall.121119.xlsx,62,T,all over that,
3674,TalkBack.Year1.Carroll.Fall.121119.xlsx,63,T,Okay,
3675,TalkBack.Year1.Carroll.Fall.121119.xlsx,63,T,Captains please stand up,Keeping Everyone Together
3676,TalkBack.Year1.Carroll.Fall.121119.xlsx,63,T,Captains please stand up,Keeping Everyone Together
3678,TalkBack.Year1.Carroll.Fall.121119.xlsx,65,T,If you want a point captains please stand up,Keeping Everyone Together
3679,TalkBack.Year1.Carroll.Fall.121119.xlsx,65,T,It needs to somebody,
3680,TalkBack.Year1.Carroll.Fall.121119.xlsx,65,T,Okay this time were going to start with team two,
3681,TalkBack.Year1.Carroll.Fall.121119.xlsx,66,T,Okay so no point there,
3682,TalkBack.Year1.Carroll.Fall.121119.xlsx,66,T,Team three what do you have whats your answer,Pressing for Accuracy
3685,TalkBack.Year1.Carroll.Fall.121119.xlsx,69,T,Okay,
3686,TalkBack.Year1.Carroll.Fall.121119.xlsx,69,T,captain what do you have,Pressing for Accuracy
3688,TalkBack.Year1.Carroll.Fall.121119.xlsx,71,T,Okay,
3689,TalkBack.Year1.Carroll.Fall.121119.xlsx,71,T,Now what do you guys have,Pressing for Accuracy
3691,TalkBack.Year1.Carroll.Fall.121119.xlsx,73,T,Okay,
3692,TalkBack.Year1.Carroll.Fall.121119.xlsx,73,T,Diane say it now,Keeping Everyone Together
3693,TalkBack.Year1.Carroll.Fall.121119.xlsx,73,T,Okay Ella you have a chance to earn two points for your team by coming up here and solving it,
3694,TalkBack.Year1.Carroll.Fall.121119.xlsx,73,T,No one earned a point,
3695,TalkBack.Year1.Carroll.Fall.121119.xlsx,74,T,Ella you want to try,Keeping Everyone Together
3697,TalkBack.Year1.Carroll.Fall.121119.xlsx,76,T,No,Keeping Everyone Together
3698,TalkBack.Year1.Carroll.Fall.121119.xlsx,77,T,Okay I am going to charge people that are talking right now,
3700,TalkBack.Year1.Carroll.Fall.121119.xlsx,79,T,Okay Im going to try one more person and then Im going to do it if this person Leah do you want to try to earn two points for your team,Keeping Everyone Together
3701,TalkBack.Year1.Carroll.Fall.121119.xlsx,79,T,Leah,Keeping Everyone Together
3703,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,No,Keeping Everyone Together
3704,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,All right,
3705,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,Heres how you do it,
3706,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,Please watch,
3707,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,Oh Luke thats a dollar Chloe thats a dollar,
3708,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,Guys put their name on the list because what happens if you dont give me a dollar right this second then Okay,
3709,TalkBack.Year1.Carroll.Fall.121119.xlsx,81,T,First I have to look at 27 does it go into 3,Keeping Everyone Together
3711,TalkBack.Year1.Carroll.Fall.121119.xlsx,83,T,Does it go into 39,Keeping Everyone Together
3713,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Yes one time,Revoicing
3714,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,1  27  27 then I subtract,
3715,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Okay,
3716,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Then I get 12,
3717,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Next step is to bring down,
3718,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Aria you this far I know,
3719,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Okay I dont know about anybody else,
3720,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Next thing is 27 into 125,
3721,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Okay,
3722,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,It goes four times,
3723,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,4  27  108,
3724,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Jonathan were not eating snack is over I let you and we already had lunch,
3725,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Okay we just cant eat whenever,
3726,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Okay this is seven,
3727,TalkBack.Year1.Carroll.Fall.121119.xlsx,85,T,Is that right,Keeping Everyone Together
3729,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,Hold on you might not have,
3730,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,I might have gotten it wrong,
3731,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,15 Okay I may have gotten it wrong,
3732,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,Okay,
3733,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,This is wrong,
3734,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,Now you need to get 27  5 and then shut that,
3735,TalkBack.Year1.Carroll.Fall.121119.xlsx,87,T,27  6,
3736,TalkBack.Year1.Carroll.Fall.121119.xlsx,88,T,This team may have gotten a point,
3737,TalkBack.Year1.Carroll.Fall.121119.xlsx,88,T,This is 162 what is your remainder,Pressing for Accuracy
3739,TalkBack.Year1.Carroll.Fall.121119.xlsx,90,T,Okay,
3740,TalkBack.Year1.Carroll.Fall.121119.xlsx,90,T,What team are you for,
3741,TalkBack.Year1.Carroll.Fall.121119.xlsx,90,T,All right,
3742,TalkBack.Year1.Carroll.Fall.121119.xlsx,90,T,Jay you didnt get called  All right,
3743,TalkBack.Year1.Carroll.Fall.121119.xlsx,91,T,146 remainder nine,
3744,TalkBack.Year1.Carroll.Fall.121119.xlsx,91,T,Okay next Okay heads down,
3745,TalkBack.Year1.Carroll.Fall.121119.xlsx,91,T,Heads down  Okay problem number three,
3746,TalkBack.Year1.Carroll.Fall.121119.xlsx,91,T,Okay you need to write a number story for two divided by three,
3747,TalkBack.Year1.Carroll.Fall.121119.xlsx,91,T,new captain two divided by three,
3750,TalkBack.Year1.Carroll.Fall.121119.xlsx,94,T,Write the number story,
3752,TalkBack.Year1.Carroll.Fall.121119.xlsx,96,T,They had two sandwiches and they shared it amongst,
3763,TalkBack.Year1.Carroll.Fall.121119.xlsx,105,T,Okay 40 seconds left,
3764,TalkBack.Year1.Carroll.Fall.121119.xlsx,106,T,Okay times up,
3765,TalkBack.Year1.Carroll.Fall.121119.xlsx,106,T,Times up,
3766,TalkBack.Year1.Carroll.Fall.121119.xlsx,107,T,All right,
3767,TalkBack.Year1.Carroll.Fall.121119.xlsx,107,T,New captains stand up,
3768,TalkBack.Year1.Carroll.Fall.121119.xlsx,108,T,Okay we are going to listen,
3769,TalkBack.Year1.Carroll.Fall.121119.xlsx,108,T,Im not going to tell you until afterward who got it right,
3770,TalkBack.Year1.Carroll.Fall.121119.xlsx,108,T,Okay,
3771,TalkBack.Year1.Carroll.Fall.121119.xlsx,108,T,Daniel are you the captain,Keeping Everyone Together
3773,TalkBack.Year1.Carroll.Fall.121119.xlsx,110,T,Okay,
3774,TalkBack.Year1.Carroll.Fall.121119.xlsx,110,T,Leah whats your number story,Pressing for Accuracy
3775,TalkBack.Year1.Carroll.Fall.121119.xlsx,110,T,Hey we are listening,
3778,TalkBack.Year1.Carroll.Fall.121119.xlsx,112,T,Okay,
3779,TalkBack.Year1.Carroll.Fall.121119.xlsx,112,T,Do you know what the answer would be,Pressing for Accuracy
3781,TalkBack.Year1.Carroll.Fall.121119.xlsx,114,T,Okay have a seat,
3782,TalkBack.Year1.Carroll.Fall.121119.xlsx,114,T,Naomi,Keeping Everyone Together
3785,TalkBack.Year1.Carroll.Fall.121119.xlsx,116,T,Whats the answer,Pressing for Accuracy
3787,TalkBack.Year1.Carroll.Fall.121119.xlsx,118,T,Okay,
3788,TalkBack.Year1.Carroll.Fall.121119.xlsx,118,T,Laura,Keeping Everyone Together
3791,TalkBack.Year1.Carroll.Fall.121119.xlsx,120,T,What would your answer be,Pressing for Accuracy
3793,TalkBack.Year1.Carroll.Fall.121119.xlsx,122,T,Okay,
3795,TalkBack.Year1.Carroll.Fall.121119.xlsx,124,T,Elena,Keeping Everyone Together
3796,TalkBack.Year1.Carroll.Fall.121119.xlsx,124,T,Okay lets hear it,Keeping Everyone Together
